anonymized_registration;statusCode;statusYear;admissionCode;admissionYear;affirmativePolicy;birthDate;secondarySchool;secondarySchoolGraduationYear;gender;curriculumCode;mandatoryCredits;optionalCredits;complementaryCredits;gpa;completedTerms;suspendedTerms;institutionalEnrollments;mobilityTerms;enrolledCredits;admissionGrade
352285750;GRADUADO;2017.1;VESTIBULAR / ENEM;2012.2;N/A;12/01/1992;Somente escola privada;2009;Masculino;1999;114;48;52;7,68;9;0;3;0;0;629,70
350890628;CANCELAMENTO POR ABANDONO;2014.1;VESTIBULAR / ENEM;2012.2;N/A;27/11/1993;Somente escola privada;2011;Masculino;1999;22;0;2;2,69;3;0;0;0;0;625,80
504372083;CANCELAMENTO POR ABANDONO;2014.2;VESTIBULAR / ENEM;2012.2;N/A;24/09/1993;Somente escola pblica;2011;Masculino;1999;16;4;0;2,81;3;1;0;0;0;629,50
426200105;GRADUADO;2016.2;VESTIBULAR / ENEM;2012.2;N/A;01/09/1992;Somente escola pblica;2010;Feminino;1999;114;42;52;7,83;9;0;0;0;0;629,20
237739689;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;VESTIBULAR / ENEM;2012.2;N/A;07/03/1993;Somente escola pblica;2010;Masculino;1999;38;4;2;4,70;4;0;0;0;0;634,30
506509412;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;VESTIBULAR / ENEM;2012.2;N/A;22/09/1992;Somente escola privada;2010;Masculino;1999;18;4;2;2,80;4;1;0;0;0;634,60
196915255;CANCELADO REPROVOU TODAS POR FALTAS;2016.1;VESTIBULAR / ENEM;2012.2;N/A;11/07/1992;Somente escola pblica;2009;Feminino;1999;58;17;6;4,29;7;0;2;0;0;619,10
141527424;CANCELADO NOVO INGRESSO MESMO CURSO;2014.2;VESTIBULAR / ENEM;2012.2;N/A;03/09/1993;Somente escola privada;2010;Masculino;1999;34;11;10;5,53;4;0;0;0;0;621,50
796481053;GRADUADO;2014.2;VESTIBULAR / ENEM;2012.2;N/A;24/03/1991;Somente escola privada;2008;Masculino;1999;114;42;52;6,12;5;0;0;0;0;618,80
385298134;GRADUADO;2016.2;VESTIBULAR / ENEM;2012.2;N/A;25/06/1992;Somente escola privada;2009;Masculino;1999;114;46;52;5,99;9;0;0;0;0;629,00
603923338;GRADUADO;2016.1;VESTIBULAR / ENEM;2012.2;N/A;08/08/1990;Somente escola privada;2008;Masculino;1999;114;43;52;6,55;8;0;2;0;0;634,40
240524380;GRADUADO;2018.1;VESTIBULAR / ENEM;2012.2;N/A;07/03/1995;Somente escola pblica;2011;Feminino;1999;114;42;52;7,92;11;1;3;0;0;631,40
161957685;GRADUADO;2017.2;VESTIBULAR / ENEM;2012.2;N/A;22/04/1993;Somente escola pblica;2011;Masculino;1999;114;43;52;8,55;11;0;2;0;0;621,80
845954596;CANCELAMENTO POR ABANDONO;2015.2;VESTIBULAR / ENEM;2012.2;N/A;15/05/1986;Somente escola pblica;2003;Masculino;1999;30;0;2;5,58;3;3;0;0;0;631,60
091841324;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;VESTIBULAR / ENEM;2012.2;N/A;17/08/1994;Somente escola privada;2011;Masculino;1999;30;4;6;3,85;5;0;0;0;0;619,60
749537515;CANCELADO REPROVOU TODAS POR FALTAS;2013.1;VESTIBULAR / ENEM;2012.2;N/A;26/11/1976;Somente escola privada;1995;Masculino;1999;0;0;0;0,00;1;0;0;0;0;628,50
772033054;CANCELADO NOVO INGRESSO MESMO CURSO;2013.2;VESTIBULAR / ENEM;2012.2;N/A;28/08/1991;Somente escola privada;2009;Masculino;1999;32;0;0;5,88;2;0;0;0;0;612,70
184348475;GRADUADO;2017.1;VESTIBULAR / ENEM;2012.2;N/A;23/10/1993;Somente escola privada;2011;Masculino;1999;114;42;52;7,86;10;0;0;0;0;614,10
346387981;GRADUADO;2017.2;VESTIBULAR / ENEM;2012.2;N/A;28/02/1993;Somente escola privada;2009;Masculino;1999;114;42;52;7,79;10;0;3;0;0;615,40
261412231;GRADUADO;2017.2;VESTIBULAR / ENEM;2012.2;N/A;25/08/1992;Somente escola privada;2009;Masculino;1999;114;42;52;5,53;11;0;0;0;0;613,30
483391514;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;VESTIBULAR / ENEM;2012.2;N/A;21/06/1993;Somente escola pblica;2010;Masculino;1999;46;4;2;5,48;4;0;0;0;0;610,50
604746756;CANCELADO NOVO INGRESSO MESMO CURSO;2016.1;VESTIBULAR / ENEM;2012.2;N/A;16/07/1994;Pblica e privada, tendo ficado mais tempo em escola privada;2011;Masculino;1999;84;0;14;5,87;7;0;0;0;0;611,30
875440196;GRADUADO;2019.1;VESTIBULAR / ENEM;2012.2;N/A;19/05/1995;Somente escola pblica;2011;Masculino;1999;114;42;52;6,31;14;0;0;0;0;610,80
294248670;GRADUADO;2019.1;VESTIBULAR / ENEM;2012.2;N/A;25/09/1993;Somente escola privada;2010;Masculino;1999;114;43;52;6,47;14;0;0;0;0;612,40
061602324;CANCELADO NOVO INGRESSO MESMO CURSO;2014.1;VESTIBULAR / ENEM;2012.2;N/A;10/09/1990;Pblica e privada, tendo ficado mais tempo em escola privada;2009;Masculino;1999;84;0;10;5,08;3;0;0;0;0;615,80
192172067;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;VESTIBULAR / ENEM;2012.2;N/A;19/07/1992;Somente escola privada;2010;Masculino;1999;12;0;0;2,63;3;0;0;0;0;608,60
037005010;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;VESTIBULAR / ENEM;2012.2;N/A;28/12/1993;Somente escola privada;2011;Masculino;1999;34;4;2;3,72;5;0;0;0;0;614,70
096177182;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1;VESTIBULAR / ENEM;2012.2;N/A;20/01/1992;Somente escola privada;2008;Masculino;1999;34;4;2;6,54;3;0;0;0;0;615,10
369737173;GRADUADO;2015.1;VESTIBULAR / ENEM;2012.2;N/A;28/08/1990;Somente escola privada;2007;Feminino;1999;114;43;52;7,02;6;0;2;0;0;609,60
906946420;CANCELAMENTO POR ABANDONO;2013.1;VESTIBULAR / ENEM;2012.2;N/A;25/01/1994;Somente escola privada;2011;Masculino;1999;0;0;0;2,97;1;0;0;0;0;610,90
886780554;CANCELAMENTO POR ABANDONO;2014.1;VESTIBULAR / ENEM;2012.2;N/A;21/02/1994;Somente escola privada;2011;Masculino;1999;20;0;0;4,30;3;0;0;0;0;613,20
308879943;CANCELADO NOVO INGRESSO MESMO CURSO;2013.2;VESTIBULAR / ENEM;2012.2;N/A;30/08/1991;Somente escola pblica;2009;Masculino;1999;26;4;0;6,81;2;0;0;0;0;614,70
889338143;CANCELAMENTO POR ABANDONO;2013.1;VESTIBULAR / ENEM;2012.2;N/A;25/04/1994;Pblica e privada, tendo ficado mais tempo em escola privada;2011;Masculino;1999;0;0;0;0,50;1;0;0;0;0;614,30
333358066;GRADUADO;2015.1;VESTIBULAR / ENEM;2012.2;N/A;09/12/1987;Somente escola privada;2005;Feminino;1999;114;44;52;6,46;6;0;1;0;0;618,30
397146049;CANCELADO REPROVOU TODAS POR FALTAS;2013.2;VESTIBULAR / ENEM;2012.2;N/A;17/10/1993;Somente escola pblica;2011;Masculino;1999;16;0;0;3,14;2;0;0;0;0;613,50
336305287;CANCELADO NOVO INGRESSO MESMO CURSO;2014.1;VESTIBULAR / ENEM;2012.2;N/A;28/03/1995;Somente escola privada;2011;Masculino;1999;34;0;2;5,58;3;0;0;0;0;616,80
954719177;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1;VESTIBULAR / ENEM;2012.2;N/A;08/02/1991;Pblica e privada, tendo ficado mais tempo em escola pblica;2008;Masculino;1999;42;3;2;4,23;3;0;0;0;0;608,80
401823575;CANCELADO NOVO INGRESSO MESMO CURSO;2013.2;VESTIBULAR / ENEM;2012.2;N/A;26/07/1991;Somente escola pblica;2008;Feminino;1999;58;2;6;6,20;2;0;0;0;0;610,60
246803603;CANCELADO NOVO INGRESSO OUTRO CURSO;2014.1;VESTIBULAR / ENEM;2012.2;N/A;05/07/1992;Somente escola privada;2009;Masculino;1999;20;11;2;3,74;3;0;0;0;0;617,00
348731084;CANCELADO NOVO INGRESSO MESMO CURSO;2015.1;VESTIBULAR / ENEM;2012.2;N/A;01/01/1995;Somente escola privada;2011;Masculino;1999;42;4;2;3,97;5;0;0;0;0;616,30
014918746;CANCELADO REPROVOU TODAS POR FALTAS;2013.1;VESTIBULAR / ENEM;2012.2;N/A;06/12/1987;Somente escola pblica;2006;Feminino;1999;16;9;4;0,00;1;0;0;0;0;609,80
537686827;GRADUADO;2016.1;VESTIBULAR / ENEM;2012.2;N/A;04/06/1989;Somente escola privada;2006;Masculino;1999;114;47;52;7,10;8;0;0;0;0;618,20
935521989;CANCELAMENTO P/ SOLICITACAO ALUNO;2012.2;VESTIBULAR / ENEM;2012.2;N/A;08/09/1994;Somente escola privada;2011;Masculino;1999;0;0;0;0,00;0;0;0;0;0;611,70
007043884;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;VESTIBULAR / ENEM;2012.2;N/A;23/09/1994;Somente escola privada;2011;Feminino;1999;22;4;0;3,39;4;0;0;0;0;612,70
071444864;GRADUADO;2016.2;VESTIBULAR / ENEM;2012.2;N/A;15/11/1994;Somente escola pblica;2011;Masculino;1999;114;46;52;8,13;9;0;0;0;0;610,80
062791237;CANCELADO REPROVOU TODAS POR FALTAS;2015.2;VESTIBULAR / ENEM;2012.2;N/A;06/08/1992;Somente escola privada;2009;Masculino;1999;68;0;6;5,39;6;0;0;0;0;606,50
015235162;GRADUADO;2018.2;VESTIBULAR / ENEM;2012.2;N/A;05/07/1990;Somente escola privada;2008;Masculino;1999;114;51;52;5,55;13;0;0;0;0;608,10
441123724;GRADUADO;2018.1;VESTIBULAR / ENEM;2012.2;N/A;22/05/1994;Somente escola privada;2012;Masculino;1999;114;42;52;6,92;12;0;1;0;0;603,10
733078749;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;VESTIBULAR / ENEM;2012.2;N/A;11/02/1991;Somente escola privada;2008;Feminino;1999;50;0;6;3,92;5;0;0;0;0;602,80
226932426;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1;VESTIBULAR / ENEM;2012.2;N/A;29/07/1989;Somente escola pblica;2006;Feminino;1999;18;0;2;3,54;3;0;0;0;0;605,50
440185961;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;VESTIBULAR / ENEM;2012.2;N/A;15/12/1992;Somente escola pblica;2011;Masculino;1999;58;7;6;6,46;5;0;0;0;0;607,20
518713348;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1;VESTIBULAR / ENEM;2012.2;N/A;29/08/1977;Somente escola privada;1994;Masculino;1999;70;3;10;5,49;7;0;0;0;0;606,40
659674705;CANCELAMENTO POR ABANDONO;2013.1;VESTIBULAR / ENEM;2012.2;N/A;04/11/1992;Somente escola pblica;2011;Masculino;1999;0;0;0;0,30;1;0;0;0;0;603,50
290507752;CANCELADO REPROVOU TODAS POR FALTAS;2013.1;VESTIBULAR / ENEM;2012.2;N/A;22/02/1994;Somente escola privada;2010;Masculino;1999;0;0;0;0,00;1;0;0;0;0;607,00
196068605;CANCELAMENTO P/ SOLICITACAO ALUNO;2012.2;VESTIBULAR / ENEM;2012.2;N/A;10/05/1986;Somente escola pblica;2004;Masculino;1999;8;0;4;0,00;1;0;0;0;0;604,30
513147178;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;VESTIBULAR / ENEM;2012.2;N/A;26/11/1992;Somente escola privada;2010;Masculino;1999;76;8;6;4,89;8;0;0;0;0;608,10
851799992;CANCELADO REPROVOU TODAS POR FALTAS;2013.1;VESTIBULAR / ENEM;2012.2;N/A;11/11/1989;Somente escola privada;2006;Feminino;1999;24;3;2;3,45;1;0;0;0;0;605,70
094529732;CANCELADO NOVO INGRESSO MESMO CURSO;2013.2;VESTIBULAR / ENEM;2012.2;N/A;28/03/1991;Somente escola privada;2008;Masculino;1999;46;8;8;4,89;2;0;0;0;0;607,60
979814385;GRADUADO;2017.1;VESTIBULAR / ENEM;2012.2;N/A;08/11/1991;Somente escola pblica;2011;Feminino;1999;114;44;52;7,82;10;0;0;0;0;604,80
884845052;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;VESTIBULAR / ENEM;2012.2;N/A;20/10/1990;Somente escola privada;2008;Masculino;1999;14;2;0;2,42;5;0;0;0;0;604,20
365619061;CANCELADO NOVO INGRESSO MESMO CURSO;2015.2;VESTIBULAR / ENEM;2012.2;N/A;24/07/1994;Somente escola pblica;2011;Masculino;1999;72;4;10;6,31;6;0;0;0;0;607,60
635732684;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2;VESTIBULAR / ENEM;2012.2;N/A;29/04/1994;Somente escola pblica;2011;Masculino;1999;62;12;10;5,23;6;0;0;0;0;604,20
247355145;GRADUADO;2017.1;VESTIBULAR / ENEM;2012.2;N/A;22/03/1993;Somente escola privada;2010;Masculino;1999;114;42;52;7,35;10;0;0;0;0;601,90
245271640;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1;VESTIBULAR / ENEM;2012.2;N/A;14/03/1993;Pblica e privada, tendo ficado mais tempo em escola privada;2009;Masculino;1999;50;8;2;4,91;3;0;0;0;0;598,80
085277388;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;VESTIBULAR / ENEM;2012.2;N/A;26/07/1991;Somente escola privada;2008;Masculino;1999;58;4;6;3,35;4;0;0;0;0;600,10
980637391;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1;VESTIBULAR / ENEM;2012.2;N/A;13/05/1990;Somente escola pblica;2008;Masculino;1999;16;4;0;2,75;3;0;0;0;0;598,80
783588354;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;VESTIBULAR / ENEM;2012.2;N/A;29/07/1991;Somente escola privada;2008;Masculino;1999;12;0;0;1,78;4;0;0;0;0;602,00
010135174;GRADUADO;2017.1;VESTIBULAR / ENEM;2012.2;N/A;12/09/1994;Somente escola privada;2011;Masculino;1999;114;42;52;6,45;10;0;0;0;0;599,30
015931558;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;VESTIBULAR / ENEM;2012.2;N/A;15/11/1993;Pblica e privada, tendo ficado mais tempo em escola privada;2011;Masculino;1999;18;12;2;3,23;4;0;0;0;0;599,80
891651775;GRADUADO;2016.2;VESTIBULAR / ENEM;2012.2;N/A;16/08/1993;Somente escola pblica;2011;Masculino;1999;114;42;52;7,85;9;0;0;0;0;601,20
980816534;GRADUADO;2017.1;VESTIBULAR / ENEM;2012.2;N/A;29/09/1991;Somente escola pblica;2011;Masculino;1999;114;42;52;8,19;10;0;0;0;0;600,10
991027827;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;VESTIBULAR / ENEM;2012.2;N/A;19/12/1991;Somente escola privada;2009;Masculino;1999;68;21;10;6,04;4;0;0;0;0;600,80
987439413;CANCELADO NOVO INGRESSO OUTRO CURSO;2015.1;VESTIBULAR / ENEM;2012.2;N/A;10/03/1992;Somente escola privada;2011;Masculino;1999;20;4;2;2,85;5;0;0;0;0;601,70
023561363;GRADUADO;2017.1;VESTIBULAR / ENEM;2012.2;N/A;13/04/1991;Somente escola privada;2009;Masculino;1999;114;42;52;6,89;10;0;0;0;0;600,90
406704303;CANCELAMENTO POR ABANDONO;2013.1;VESTIBULAR / ENEM;2012.2;N/A;23/04/1965;Somente escola pblica;1982;Masculino;1999;0;0;0;0,40;1;0;0;0;0;598,20
416534944;CANCELAMENTO POR ABANDONO;2015.1;VESTIBULAR / ENEM;2012.2;N/A;18/02/1994;Somente escola privada;2009;Feminino;1999;16;4;6;3,66;4;1;0;0;0;598,50
985173528;GRADUADO;2013.1;VESTIBULAR / ENEM;2012.2;N/A;18/06/1988;Somente escola privada;2005;Feminino;1999;114;42;52;7,49;2;0;0;0;0;597,70
935368453;GRADUADO;2017.1;TRANSFERENCIA;2012.2;N/A;07/12/1992;Somente escola privada;2009;Masculino;1999;114;44;52;8,21;9;1;0;0;0;-
480329903;GRADUADO;2017.1;TRANSFERENCIA;2012.2;N/A;22/10/1993;Somente escola pblica;2010;Masculino;1999;114;42;52;8,26;10;0;0;0;0;-
711656100;CANCELADO REPROVOU TODAS POR FALTAS;2014.2;VESTIBULAR / ENEM;2012.2;N/A;04/12/1985;Somente escola privada;2007;Masculino;1999;12;0;2;1,40;4;0;0;0;0;596,20
334718913;GRADUADO;2017.1;VESTIBULAR / ENEM;2012.2;N/A;29/11/1992;Somente escola pblica;2011;Masculino;1999;114;43;52;7,49;10;0;0;0;0;596,30
194805871;CANCELADO REPROVOU TODAS POR FALTAS;2013.1;VESTIBULAR / ENEM;2012.2;N/A;16/12/1993;Somente escola pblica;2010;Feminino;1999;26;0;2;3,58;1;0;0;0;0;596,40
499272924;GRADUADO;2014.2;VESTIBULAR / ENEM;2012.2;N/A;05/10/1992;Somente escola privada;2009;Masculino;1999;114;44;52;7,95;5;0;2;0;0;596,40
018798479;CANCELADO REPROVOU TODAS POR FALTAS;2013.2;VESTIBULAR / ENEM;2012.2;N/A;30/05/1992;Somente escola privada;2009;Feminino;1999;8;0;0;1,21;2;0;0;0;0;595,30
162163636;CANCELAMENTO POR ABANDONO;2013.2;VESTIBULAR / ENEM;2012.2;N/A;04/01/1992;Pblica e privada, tendo ficado mais tempo em escola privada;2010;Masculino;1999;4;0;0;1,14;2;0;0;0;0;595,20
119166381;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2;REOPCAO;2012.2;N/A;06/01/1994;Somente escola privada;2010;Feminino;1999;38;4;6;4,11;5;1;0;0;0;-
186939815;GRADUADO;2020.1;REOPCAO;2012.2;N/A;14/04/1989;Somente escola pblica;2007;Feminino;2017;120;81;30;5,86;14;1;0;0;0;-
103550178;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;VESTIBULAR / ENEM;2012.2;N/A;11/07/1992;Somente escola privada;2008;Feminino;1999;66;13;14;4,57;8;0;0;0;0;594,80
473582004;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;VESTIBULAR / ENEM;2012.2;N/A;08/06/1995;Somente escola privada;2011;Masculino;1999;18;8;0;2,63;4;0;0;0;0;594,50
140317355;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.1;VESTIBULAR / ENEM;2013.1;N/A;06/05/1995;Somente escola privada;2012;Masculino;1999;80;2;4;5,80;7;1;2;0;0;684,10
213944106;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;VESTIBULAR / ENEM;2013.1;L6;28/04/1992;Somente escola pblica;2010;Masculino;1999;28;10;2;4,87;4;0;0;0;0;678,70
124479954;GRADUADO;2018.1;VESTIBULAR / ENEM;2013.1;N/A;05/07/1995;Somente escola privada;2011;Feminino;1999;114;43;52;6,73;11;0;0;0;0;755,50
184896397;GRADUADO;2019.1;VESTIBULAR / ENEM;2013.1;N/A;07/02/1995;Somente escola privada;2012;Masculino;2017;120;68;30;7,29;13;0;2;0;0;700,20
838654159;CANCELADO NOVO INGRESSO MESMO CURSO;2015.1;VESTIBULAR / ENEM;2013.1;N/A;20/06/1989;Somente escola privada;2006;Masculino;1999;46;0;2;4,30;4;0;0;0;0;684,00
481774286;CANCELADO NOVO INGRESSO MESMO CURSO;2015.1;VESTIBULAR / ENEM;2013.1;N/A;16/05/1995;Somente escola privada;2012;Masculino;1999;42;0;6;4,46;4;0;0;0;0;703,60
207018730;GRADUADO;2018.2;VESTIBULAR / ENEM;2013.1;N/A;07/04/1994;Somente escola privada;2011;Masculino;1999;114;42;52;8,33;12;0;2;0;0;725,00
129139158;CANCELADO NOVO INGRESSO MESMO CURSO;2015.1;VESTIBULAR / ENEM;2013.1;N/A;15/08/1995;Somente escola privada;2012;Masculino;1999;42;0;0;4,88;4;0;0;0;0;665,90
812768988;CANCELADO NOVO INGRESSO MESMO CURSO;2016.2;VESTIBULAR / ENEM;2013.1;N/A;30/09/1992;Somente escola privada;2011;Masculino;1999;98;30;32;7,36;6;1;2;0;0;665,00
294061304;GRADUADO;2017.2;VESTIBULAR / ENEM;2013.1;N/A;15/06/1995;Somente escola privada;2012;Masculino;1999;114;43;52;7,52;10;0;0;0;0;728,90
732920230;CANCELAMENTO P/ SOLICITACAO ALUNO;2014.2;VESTIBULAR / ENEM;2013.1;L1;17/07/1995;Somente escola pblica;2012;Masculino;1999;38;0;2;4,12;3;1;0;0;0;654,40
938713865;CANCELAMENTO P/ SOLICITACAO ALUNO;2016.2;VESTIBULAR / ENEM;2013.1;N/A;05/06/1996;Somente escola privada;2012;Masculino;1999;72;2;0;6,61;6;2;2;0;0;688,30
525455581;GRADUADO;2016.2;VESTIBULAR / ENEM;2013.1;N/A;23/02/1985;Somente escola privada;2002;Masculino;1999;114;48;52;7,01;7;0;3;0;0;708,20
684575228;GRADUADO;2018.2;VESTIBULAR / ENEM;2013.1;N/A;27/12/1994;Somente escola privada;2012;Masculino;1999;114;44;52;8,37;12;0;3;0;0;733,60
810543611;CANCELAMENTO POR ABANDONO;2013.2;VESTIBULAR / ENEM;2013.1;N/A;21/03/1989;Somente escola privada;2007;Masculino;1999;0;0;0;1,10;1;0;0;0;0;675,60
400794663;GRADUADO;2017.2;VESTIBULAR / ENEM;2013.1;N/A;31/07/1995;Somente escola privada;2012;Masculino;1999;114;43;52;8,41;10;0;2;0;0;750,70
734909592;GRADUADO;2016.1;VESTIBULAR / ENEM;2013.1;N/A;17/08/1987;Somente escola privada;2004;Masculino;1999;114;46;52;7,03;7;0;2;0;0;701,50
141035794;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;VESTIBULAR / ENEM;2013.1;N/A;29/10/1993;Somente escola pblica;2011;Masculino;1999;8;0;0;2,31;2;0;0;0;0;735,20
069732688;GRADUADO;2018.1;VESTIBULAR / ENEM;2013.1;N/A;25/04/1994;Somente escola pblica;2012;Feminino;1999;114;42;52;8,11;11;0;2;0;0;702,80
214327556;GRADUADO;2017.2;VESTIBULAR / ENEM;2013.1;L2;27/06/1996;Somente escola pblica;2012;Masculino;1999;114;46;52;8,58;10;0;0;0;0;741,20
644688167;CANCELADO REPROVOU TODAS POR FALTAS;2013.2;VESTIBULAR / ENEM;2013.1;N/A;05/10/1995;Somente escola privada;2012;Masculino;1999;0;0;0;0,00;1;0;0;0;0;677,40
058252029;GRADUADO;2018.2;VESTIBULAR / ENEM;2013.1;N/A;23/05/1994;Somente escola privada;2011;Masculino;1999;114;42;52;8,88;12;0;2;0;0;779,90
764094849;GRADUADO;2017.2;VESTIBULAR / ENEM;2013.1;N/A;14/12/1995;Somente escola privada;2012;Feminino;1999;114;44;52;8,84;10;0;2;0;0;749,60
095863906;GRADUADO;2017.2;VESTIBULAR / ENEM;2013.1;N/A;11/05/1995;Somente escola privada;2012;Masculino;1999;114;42;52;8,86;10;0;2;0;0;765,50
151819515;GRADUADO;2018.1;VESTIBULAR / ENEM;2013.1;N/A;19/10/1994;Somente escola privada;2012;Feminino;1999;114;42;52;6,79;11;0;2;0;0;717,30
837924635;GRADUADO;2018.1;VESTIBULAR / ENEM;2013.1;N/A;25/08/1995;Somente escola privada;2012;Masculino;1999;114;42;52;6,70;9;2;0;0;0;698,80
885832432;CANCELADO NOVO INGRESSO MESMO CURSO;2014.1;VESTIBULAR / ENEM;2013.1;N/A;25/08/1995;Somente escola privada;2012;Masculino;1999;16;0;0;2,97;2;0;0;0;0;722,00
961750353;GRADUADO;2017.1;VESTIBULAR / ENEM;2013.1;N/A;12/06/1995;Somente escola privada;2012;Masculino;1999;114;42;52;8,65;9;0;0;0;0;723,80
090943291;CANCELADO NOVO INGRESSO OUTRO CURSO;2013.2;VESTIBULAR / ENEM;2013.1;N/A;18/02/1994;Somente escola privada;2011;Masculino;1999;4;0;0;1,78;1;0;0;0;0;679,50
403967998;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2;VESTIBULAR / ENEM;2013.1;N/A;13/05/1992;Somente escola privada;2009;Feminino;1999;42;0;0;2,90;5;0;0;0;0;687,90
307416341;CANCELAMENTO P/ SOLICITACAO ALUNO;2014.2;VESTIBULAR / ENEM;2013.1;N/A;06/03/1995;Somente escola privada;2012;Masculino;1999;70;0;0;7,35;3;1;0;0;0;683,10
746092084;GRADUADO;2018.1;VESTIBULAR / ENEM;2013.1;N/A;24/12/1994;Somente escola pblica;2012;Feminino;1999;114;43;52;6,98;10;1;0;0;0;671,60
164694742;GRADUADO;2017.2;VESTIBULAR / ENEM;2013.1;L1;05/01/1995;Somente escola pblica;2012;Feminino;1999;114;42;52;7,82;10;0;0;0;0;675,20
357451230;GRADUADO;2017.2;VESTIBULAR / ENEM;2013.1;N/A;26/03/1994;Somente escola privada;2010;Masculino;1999;114;46;52;6,06;10;0;0;0;0;653,80
037044816;GRADUADO;2018.2;VESTIBULAR / ENEM;2013.1;N/A;02/09/1993;Somente escola privada;2010;Feminino;1999;114;44;52;6,61;12;0;2;0;0;658,00
988609822;GRADUADO;2017.2;VESTIBULAR / ENEM;2013.1;N/A;09/07/1996;Somente escola pblica;2012;Masculino;1999;114;43;52;6,86;10;0;0;0;0;652,70
532828536;GRADUADO;2017.1;VESTIBULAR / ENEM;2013.1;N/A;26/12/1994;Somente escola privada;2012;Masculino;1999;114;42;52;7,87;9;0;0;0;0;653,90
638907178;GRADUADO;2017.1;VESTIBULAR / ENEM;2013.1;N/A;10/08/1993;Somente escola privada;2010;Masculino;1999;114;42;52;8,12;9;0;0;0;0;652,10
010020788;CANCELADO NOVO INGRESSO MESMO CURSO;2013.2;VESTIBULAR / ENEM;2013.1;L1;21/03/1988;Somente escola pblica;2005;Masculino;1999;16;4;4;3,03;1;0;0;0;0;654,00
222817731;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;VESTIBULAR / ENEM;2013.1;N/A;24/02/1994;Pblica e privada, tendo ficado mais tempo em escola privada;2010;Masculino;1999;78;9;6;4,92;7;0;0;0;0;664,40
348521136;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1;VESTIBULAR / ENEM;2013.1;L6;21/06/1991;Somente escola pblica;2010;Masculino;1999;46;4;2;3,54;6;0;0;0;0;600,80
463629519;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;VESTIBULAR / ENEM;2013.1;L5;12/04/1994;Somente escola pblica;2012;Masculino;1999;42;0;0;4,64;4;0;0;0;0;635,10
638071006;GRADUADO;2016.2;VESTIBULAR / ENEM;2013.1;N/A;26/09/1992;Somente escola pblica;2010;Masculino;1999;114;42;52;8,05;8;0;0;0;0;661,40
561410115;GRADUADO;2017.1;VESTIBULAR / ENEM;2013.1;N/A;29/01/1992;Somente escola privada;2009;Masculino;1999;114;45;52;6,84;9;0;2;0;0;660,00
536666318;CANCELADO NOVO INGRESSO MESMO CURSO;2015.2;VESTIBULAR / ENEM;2013.1;N/A;17/05/1995;Somente escola privada;2012;Masculino;1999;72;4;14;5,77;5;0;0;0;0;653,00
319753563;CANCELAMENTO POR ABANDONO;2014.2;VESTIBULAR / ENEM;2013.1;N/A;15/01/1995;Somente escola privada;2011;Masculino;1999;20;0;0;3,60;2;1;0;0;0;661,00
361764796;CANCELADO REPROVOU TODAS POR FALTAS;2015.1;VESTIBULAR / ENEM;2013.1;N/A;28/09/1995;Somente escola privada;2012;Masculino;1999;16;4;2;2,42;4;0;0;0;0;651,90
045463607;GRADUADO;2016.1;VESTIBULAR / ENEM;2013.1;N/A;29/08/1988;Somente escola privada;2005;Masculino;1999;114;51;52;6,92;7;0;0;0;0;655,60
530924511;CANCELADO NOVO INGRESSO OUTRO CURSO;2015.1;VESTIBULAR / ENEM;2013.1;N/A;08/06/1994;Somente escola privada;2011;Masculino;1999;16;0;0;2,92;3;1;0;0;0;660,30
